"","College","Season","Coach","username","Coach.1","Role","Race"
"992","Louisiana",2013,"Jay Johnson","jay-johnson","Jay Johnson","Offensive Coordinator/Quarterbacks Coach","White"
"993","Louisiana",2014,"Jay Johnson","jay-johnson","Jay Johnson","Offensive Coordinator/Quarterbacks Coach","White"
"994","Louisiana",2015,"Jay Johnson","jay-johnson","Jay Johnson","Offensive Coordinator/Quarterbacks Coach","White"
"995","Louisiana",2016,"Jorge Munoz","jorge-munoz","Jorge Munoz","Offensive Coordinator/Quarterbacks Coach","White"
"996","Louisiana",2017,"Will Hall","will-hall","Will Hall","Offensive Coordinator/Quarterbacks Coach","White"
"997","Louisiana",2018,"Rob Sale","rob-sale","Rob Sale","Offensive Coordinator/Offensive Line Coach","White"
"998","Louisiana",2019,"Rob Sale","rob-sale","Rob Sale","Offensive Coordinator/Offensive Line Coach","White"
"999","Louisiana",2020,"Rob Sale","rob-sale","Rob Sale","Offensive Coordinator/Offensive Line Coach","White"
"1000","Louisiana",2021,"Michael Desormeaux","michael-desormeaux","Michael Desormeaux","Offensive Coordinator/Tight Ends Coach","White"
"1001","Louisiana",2021,"Tim Leger","tim-leger","Tim Leger","Wide Receivers Coach/Offensive Coordinator/Recruiting Coordinator","White"
"1002","Louisiana Monroe",2000,"Roger Carr","roger-carr","Roger Carr","Offensive Coordinator/Wide Receivers Coach","White"
"1003","Louisiana Monroe",2001,"Stan Humphries","stan-humphries","Stan Humphries","Offensive Coordinator/Quarterbacks Coach","White"
"1004","Louisiana Monroe",2002,"Tommy Condell","tommy-condell","Tommy Condell","Offensive Coordinator/Quarterbacks Coach","White"
"1005","Louisiana Monroe",2003,"Tommy Condell","tommy-condell","Tommy Condell","Offensive Coordinator/Quarterbacks Coach","White"
"1006","Louisiana Monroe",2004,"Todd Berry","todd-berry","Todd Berry","Offensive Coordinator/Quarterbacks Coach","White"
"1007","Louisiana Monroe",2005,"Todd Berry","todd-berry","Todd Berry","Offensive Coordinator/Quarterbacks Coach","White"
"1008","Louisiana Monroe",2007,"Nate Kaczor","nate-kaczor","Nate Kaczor","Offensive Coordinator/Tight Ends Coach","White"
"1009","Louisiana Monroe",2007,"Steve Farmer","steve-farmer","Steve Farmer","Offensive Coordinator/Offensive Line Coach","White"
"1010","Louisiana Monroe",2008,"Steve Farmer","steve-farmer","Steve Farmer","Offensive Coordinator/Offensive Line Coach","White"
"1011","Louisiana Monroe",2010,"Steve Farmer","steve-farmer","Steve Farmer","Offensive Coordinator/Tight Ends Coach","White"
"1012","Louisiana Monroe",2011,"Steve Farmer","steve-farmer","Steve Farmer","Offensive Coordinator/Tight Ends Coach","White"
"1013","Louisiana Monroe",2012,"Steve Farmer","steve-farmer","Steve Farmer","Offensive Coordinator/Offensive Line Coach","White"
"1014","Louisiana Monroe",2013,"Steve Farmer","steve-farmer","Steve Farmer","Offensive Coordinator/Offensive Line Coach","White"
"1015","Louisiana Monroe",2015,"Steve Farmer","steve-farmer","Steve Farmer","Offensive Coordinator/Offensive Line Coach","White"
"1016","Louisiana Monroe",2016,"Matt Kubik","matt-kubik","Matt Kubik","Offensive Coordinator/Quarterbacks Coach","White"
"1017","Louisiana Monroe",2017,"Matt Kubik","matt-kubik","Matt Kubik","Offensive Coordinator/Quarterbacks Coach","White"
"1018","Louisiana Monroe",2018,"Matt Kubik","matt-kubik","Matt Kubik","Offensive Coordinator/Quarterbacks Coach","White"
"1019","Louisiana Monroe",2019,"Matt Kubik","matt-kubik","Matt Kubik","Offensive Coordinator/Quarterbacks Coach","White"
"1020","Louisiana Monroe",2020,"Eman Naghavi","eman-naghavi","Eman Naghavi","Offensive Coordinator/Offensive Line Coach","White"
"1021","Louisiana Tech",2000,"Conroy Hines","conroy-hines","Conroy Hines","Offensive Coordinator/Wide Receivers Coach","White"
"1022","Louisiana Tech",2000,"Rob Spence","rob-spence","Rob Spence","Offensive Coordinator/Quarterbacks Coach","White"
"1023","Louisiana Tech",2002,"Conroy Hines","conroy-hines","Conroy Hines","Offensive Coordinator/Quarterbacks Coach","White"
"1024","Louisiana Tech",2003,"Conroy Hines","conroy-hines","Conroy Hines","Offensive Coordinator/Quarterbacks Coach","White"
"1025","Louisiana Tech",2004,"Conroy Hines","conroy-hines","Conroy Hines","Offensive Coordinator/Quarterbacks Coach","White"
"1026","Louisiana Tech",2005,"Conroy Hines","conroy-hines","Conroy Hines","Offensive Coordinator/Quarterbacks Coach","White"
"1027","Louisiana Tech",2006,"Conroy Hines","conroy-hines","Conroy Hines","Offensive Coordinator","White"
"1028","Louisiana Tech",2007,"Frank Scelfo","frank-scelfo","Frank Scelfo","Offensive Coordinator/Quarterbacks Coach","White"
"1029","Louisiana Tech",2008,"Frank Scelfo","frank-scelfo","Frank Scelfo","Offensive Coordinator/Quarterbacks Coach","White"
"1030","Louisiana Tech",2009,"Frank Scelfo","frank-scelfo","Frank Scelfo","Offensive Coordinator/Quarterbacks Coach","White"
"1031","Louisiana Tech",2010,"Tony Franklin","tony-franklin","Tony Franklin","Offensive Coordinator/Quarterbacks Coach","White"
"1032","Louisiana Tech",2011,"Tony Franklin","tony-franklin","Tony Franklin","Offensive Coordinator/Quarterbacks Coach","White"
"1033","Louisiana Tech",2012,"Tony Franklin","tony-franklin","Tony Franklin","Offensive Coordinator/Quarterbacks Coach","White"
"1034","Louisiana Tech",2013,"Tony Petersen","tony-petersen","Tony Petersen","Offensive Coordinator/Quarterbacks Coach","White"
"1035","Louisiana Tech",2014,"Tony Petersen","tony-petersen","Tony Petersen","Offensive Coordinator/Quarterbacks Coach","White"
"1036","Louisiana Tech",2015,"Tony Petersen","tony-petersen","Tony Petersen","Offensive Coordinator/Quarterbacks Coach","White"
"1037","Louisiana Tech",2016,"Todd Fitch","todd-fitch","Todd Fitch","Offensive Coordinator/Outside Receivers Coach","White"
"1038","Louisiana Tech",2017,"Todd Fitch","todd-fitch","Todd Fitch","Offensive Coordinator/Outside Receivers Coach","White"
"1039","Louisiana Tech",2018,"Todd Fitch","todd-fitch","Todd Fitch","Offensive Coordinator/Outside Receivers Coach","White"
"1040","Louisiana Tech",2019,"Todd Fitch","todd-fitch","Todd Fitch","Offensive Coordinator/Quarterbacks Coach","White"
"1041","Louisiana Tech",2020,"Joe Sloan","joe-sloan","Joe Sloan","Offensive Coordinator/Quarterbacks Coach","White"
"1042","Louisiana Tech",2021,"Joe Sloan","joe-sloan","Joe Sloan","Offensive Coordinator/Quarterbacks Coach","White"
"1043","Louisville",2000,"Scott Linehan","scott-linehan","Scott Linehan","Offensive Coordinator/Quarterbacks Coach","White"
"1044","Louisville",2001,"Scott Linehan","scott-linehan","Scott Linehan","Offensive Coordinator/Quarterbacks Coach","White"
"1045","Louisville",2002,"John Pettas","john-pettas","John Pettas","Offensive Coordinator/Quarterbacks Coach","White"
"1046","Louisville",2003,"Paul Petrino","paul-petrino","Paul Petrino","Offensive Coordinator/Wide Receivers Coach","White"
"1047","Louisville",2004,"Paul Petrino","paul-petrino","Paul Petrino","Offensive Coordinator/Wide Receivers Coach","White"
"1048","Louisville",2005,"Paul Petrino","paul-petrino","Paul Petrino","Offensive Coordinator/Wide Receivers Coach","White"
"1049","Louisville",2006,"Paul Petrino","paul-petrino","Paul Petrino","Offensive Coordinator/Wide Receivers Coach","White"
"1050","Louisville",2007,"Charlie Stubbs","charlie-stubbs","Charlie Stubbs","Offensive Coordinator/Wide Receivers Coach","White"
"1051","Louisville",2008,"Jeff Brohm","jeff-brohm","Jeff Brohm","Offensive Coordinator/Quarterbacks Coach","White"
"1052","Louisville",2011,"Mike Sanford Sr.","mike-sanford-sr","Mike Sanford Sr.","Offensive Coordinator/Tight Ends Coach","White"
"1053","Louisville",2012,"Shawn Watson","shawn-watson","Shawn Watson","Offensive Coordinator/Quarterbacks Coach","White"
"1054","Louisville",2013,"Shawn Watson","shawn-watson","Shawn Watson","Offensive Coordinator/Quarterbacks Coach","White"
"1055","Louisville",2014,"Garrick McGee","garrick-mcgee","Garrick McGee","Offensive Coordinator/Quarterbacks Coach","Black"
"1056","Louisville",2015,"Garrick McGee","garrick-mcgee","Garrick McGee","Offensive Coordinator/Quarterbacks Coach","Black"
"1057","Louisville",2016,"Chris Klenakis","chris-klenakis","Chris Klenakis","Offensive Coordinator/Offensive Line Coach","White"
"1058","Louisville",2016,"Lonnie Galloway","lonnie-galloway","Lonnie Galloway","Offensive Coordinator/Wide Receivers Coach","Black"
"1059","Louisville",2017,"Lonnie Galloway","lonnie-galloway","Lonnie Galloway","Offensive Coordinator/Wide Receivers Coach","Black"
"1060","Louisville",2017,"Mike Summers","mike-summers","Mike Summers","Offensive Coordinator/Offensive Line Coach","White"
"1061","Louisville",2018,"Lonnie Galloway","lonnie-galloway","Lonnie Galloway","Offensive Coordinator/Wide Receivers Coach","Black"
"1062","Louisville",2018,"Mike Summers","mike-summers","Mike Summers","Offensive Coordinator/Offensive Line Coach","White"
"1063","Louisville",2019,"Dwayne Ledford","dwayne-ledford","Dwayne Ledford","Offensive Coordinator/Offensive Line Coach","White"
"1064","Louisville",2020,"Dwayne Ledford","dwayne-ledford","Dwayne Ledford","Offensive Coordinator/Offensive Line Coach","White"
"1065","LSU",2000,"Jimbo Fisher","jimbo-fisher","Jimbo Fisher","Offensive Coordinator/Quarterbacks Coach","White"
"1066","LSU",2001,"Jimbo Fisher","jimbo-fisher","Jimbo Fisher","Offensive Coordinator/Quarterbacks Coach","White"
"1067","LSU",2002,"Jimbo Fisher","jimbo-fisher","Jimbo Fisher","Offensive Coordinator/Quarterbacks Coach","White"
"1068","LSU",2003,"Jimbo Fisher","jimbo-fisher","Jimbo Fisher","Offensive Coordinator/Quarterbacks Coach","White"
"1069","LSU",2004,"Jimbo Fisher","jimbo-fisher","Jimbo Fisher","Offensive Coordinator/Quarterbacks Coach","White"
"1070","LSU",2005,"Jimbo Fisher","jimbo-fisher","Jimbo Fisher","Offensive Coordinator/Quarterbacks Coach","White"
"1071","LSU",2006,"Jimbo Fisher","jimbo-fisher","Jimbo Fisher","Offensive Coordinator/Quarterbacks Coach","White"
"1072","LSU",2007,"Gary Crowton","gary-crowton","Gary Crowton","Offensive Coordinator/Quarterbacks Coach","White"
"1073","LSU",2008,"Gary Crowton","gary-crowton","Gary Crowton","Offensive Coordinator/Quarterbacks Coach","White"
"1074","LSU",2009,"Gary Crowton","gary-crowton","Gary Crowton","Offensive Coordinator/Quarterbacks Coach","White"
"1075","LSU",2010,"Gary Crowton","gary-crowton","Gary Crowton","Offensive Coordinator/Quarterbacks Coach","White"
"1076","LSU",2011,"Greg Studrawa","greg-studrawa","Greg Studrawa","Offensive Coordinator/Offensive Line Coach","White"
"1077","LSU",2012,"Greg Studrawa","greg-studrawa","Greg Studrawa","Offensive Coordinator/Offensive Line Coach","White"
"1078","LSU",2013,"Cam Cameron","cam-cameron","Cam Cameron","Offensive Coordinator/Quarterbacks Coach","White"
"1079","LSU",2014,"Cam Cameron","cam-cameron","Cam Cameron","Offensive Coordinator/Quarterbacks Coach","White"
"1080","LSU",2015,"Cam Cameron","cam-cameron","Cam Cameron","Offensive Coordinator/Quarterbacks Coach","White"
"1081","LSU",2016,"Cam Cameron","cam-cameron","Cam Cameron","Offensive Coordinator/Quarterbacks Coach","White"
"1082","LSU",2016,"Steve Ensminger","steve-ensminger","Steve Ensminger","Offensive Coordinator/Tight Ends Coach","White"
"1083","LSU",2017,"Matt Canada","matt-canada","Matt Canada","Offensive Coordinator/Quarterbacks Coach","White"
"1084","LSU",2018,"Steve Ensminger","steve-ensminger","Steve Ensminger","Offensive Coordinator/Quarterbacks Coach","White"
"1085","LSU",2019,"Steve Ensminger","steve-ensminger","Steve Ensminger","Offensive Coordinator/Quarterbacks Coach","White"
"1086","LSU",2020,"Steve Ensminger","steve-ensminger","Steve Ensminger","Offensive Coordinator/Quarterbacks Coach","White"
"1087","LSU",2021,"Jake Peetz","jake-peetz","Jake Peetz","Offensive Coordinator","White"
"1088","Marshall",2000,"Ed Zaunbrecher","ed-zaunbrecher","Ed Zaunbrecher","Offensive Coordinator/Quarterbacks Coach","White"
"1089","Marshall",2001,"Ed Zaunbrecher","ed-zaunbrecher","Ed Zaunbrecher","Offensive Coordinator/Quarterbacks Coach","White"
"1090","Marshall",2004,"Larry Kueck","larry-kueck","Larry Kueck","Offensive Coordinator/Quarterbacks Coach","White"
"1091","Marshall",2005,"Larry Kueck","larry-kueck","Larry Kueck","Offensive Coordinator/Quarterbacks Coach","White"
"1092","Marshall",2006,"Larry Kueck","larry-kueck","Larry Kueck","Offensive Coordinator/Quarterbacks Coach","White"
"1093","Marshall",2007,"Larry Kueck","larry-kueck","Larry Kueck","Offensive Coordinator/Quarterbacks Coach","White"
"1094","Marshall",2008,"John Shannon","john-shannon","John Shannon","Offensive Coordinator/Quarterbacks Coach","White"
"1095","Marshall",2009,"John Shannon","john-shannon","John Shannon","Offensive Coordinator/Quarterbacks Coach","White"
"1096","Marshall",2010,"Bill Legg","bill-legg","Bill Legg","Offensive Coordinator/Offensive Line Coach","White"
"1097","Marshall",2011,"Bill Legg","bill-legg","Bill Legg","Offensive Coordinator/Offensive Line Coach","White"
"1098","Marshall",2012,"Bill Legg","bill-legg","Bill Legg","Offensive Coordinator/Tight Ends Coach/Offensive Line Coach","White"
"1099","Marshall",2013,"Bill Legg","bill-legg","Bill Legg","Offensive Coordinator/Quarterbacks Coach","White"
"1100","Marshall",2014,"Bill Legg","bill-legg","Bill Legg","Offensive Coordinator/Quarterbacks Coach","White"
"1101","Marshall",2015,"Bill Legg","bill-legg","Bill Legg","Offensive Coordinator/Quarterbacks Coach","White"
"1102","Marshall",2016,"Bill Legg","bill-legg","Bill Legg","Offensive Coordinator/Quarterbacks Coach","White"
"1103","Marshall",2017,"Bill Legg","bill-legg","Bill Legg","Offensive Coordinator/Tight Ends Coach","White"
"1104","Marshall",2017,"Todd Goebbel","todd-goebbel","Todd Goebbel","Offensive Coordinator/Quarterbacks Coach","White"
"1105","Marshall",2018,"Tim Cramsey","tim-cramsey","Tim Cramsey","Offensive Coordinator/Quarterbacks Coach","White"
"1106","Marshall",2019,"Tim Cramsey","tim-cramsey","Tim Cramsey","Offensive Coordinator/Quarterbacks Coach","White"
"1107","Marshall",2020,"Greg Adkins","greg-adkins","Greg Adkins","Offensive Line Coach/Recruiting Coordinator","White"
"1108","Marshall",2020,"Tim Cramsey","tim-cramsey","Tim Cramsey","Offensive Coordinator/Quarterbacks Coach","White"
"1109","Marshall",2021,"Tim Cramsey","tim-cramsey","Tim Cramsey","Offensive Coordinator/Quarterbacks Coach","White"
"1110","Maryland",2000,"Bob Heffner","bob-heffner","Bob Heffner","Offensive Coordinator/Tight Ends Coach/Offensive Line Coach","White"
"1111","Maryland",2000,"Mike Gundy","mike-gundy","Mike Gundy","Offensive Coordinator/Quarterbacks Coach","White"
"1112","Maryland",2001,"Charlie Taaffe","charlie-taaffe","Charlie Taaffe","Offensive Coordinator/Quarterbacks Coach","White"
"1113","Maryland",2002,"Charlie Taaffe","charlie-taaffe","Charlie Taaffe","Offensive Coordinator/Quarterbacks Coach","White"
"1114","Maryland",2003,"Charlie Taaffe","charlie-taaffe","Charlie Taaffe","Offensive Coordinator/Quarterbacks Coach","White"
"1115","Maryland",2004,"Charlie Taaffe","charlie-taaffe","Charlie Taaffe","Offensive Coordinator/Quarterbacks Coach","White"
"1116","Maryland",2005,"Charlie Taaffe","charlie-taaffe","Charlie Taaffe","Offensive Coordinator/Quarterbacks Coach","White"
"1117","Maryland",2008,"James Franklin","james-franklin","James Franklin","Offensive Coordinator/Quarterbacks Coach","Black"
"1118","Maryland",2009,"James Franklin","james-franklin","James Franklin","Offensive Coordinator/Quarterbacks Coach","Black"
"1119","Maryland",2010,"James Franklin","james-franklin","James Franklin","Offensive Coordinator/Quarterbacks Coach","Black"
"1120","Maryland",2011,"Gary Crowton","gary-crowton","Gary Crowton","Offensive Coordinator/Quarterbacks Coach","White"
"1121","Maryland",2012,"Mike Locksley","mike-locksley","Mike Locksley","Offensive Coordinator/Quarterbacks Coach","Black"
"1122","Maryland",2013,"Mike Locksley","mike-locksley","Mike Locksley","Offensive Coordinator/Quarterbacks Coach","Black"
"1123","Maryland",2014,"Mike Locksley","mike-locksley","Mike Locksley","Offensive Coordinator/Quarterbacks Coach","Black"
"1124","Maryland",2016,"Walt Bell","walt-bell","Walt Bell","Offensive Coordinator/Quarterbacks Coach","White"
"1125","Maryland",2017,"Walt Bell","walt-bell","Walt Bell","Offensive Coordinator/Quarterbacks Coach","White"
"1126","Maryland",2018,"Chris Beatty","chris-beatty","Chris Beatty","Offensive Coordinator/Wide Receivers Coach","Black"
"1127","Maryland",2019,"Joker Phillips","joker-phillips","Joker Phillips","Offensive Coordinator/Wide Receivers Coach","Black"
"1128","Maryland",2019,"Scottie Montgomery","scottie-montgomery","Scottie Montgomery","Offensive Coordinator/Quarterbacks Coach","Black"
"1129","Maryland",2020,"Joker Phillips","joker-phillips","Joker Phillips","Offensive Coordinator/Wide Receivers Coach","Black"
"1130","Maryland",2020,"Scottie Montgomery","scottie-montgomery","Scottie Montgomery","Offensive Coordinator/Quarterbacks Coach","Black"
"1131","Maryland",2021,"Dan Enos","dan-enos","Dan Enos","Offensive Coordinator/Quarterbacks Coach","White"
"1132","UMass",2012,"Mike Kruczek","mike-kruczek","Mike Kruczek","Offensive Coordinator/Quarterbacks Coach","White"
"1133","UMass",2013,"John Bond","john-bond","John Bond","Offensive Coordinator/Quarterbacks Coach","White"
