"","College","Season","Coach","username","Coach.1","Role","Race"
"1652","Old Dominion",2020,"Ricky Rahne","ricky-rahne","Ricky Rahne","Head Coach","White"
"1653","Old Dominion",2021,"Ricky Rahne","ricky-rahne","Ricky Rahne","Head Coach","White"
"1654","Ole Miss",2000,"David Cutcliffe","david-cutcliffe","David Cutcliffe","Head Coach","White"
"1655","Ole Miss",2001,"David Cutcliffe","david-cutcliffe","David Cutcliffe","Head Coach","White"
"1656","Ole Miss",2002,"David Cutcliffe","david-cutcliffe","David Cutcliffe","Head Coach","White"
"1657","Ole Miss",2003,"David Cutcliffe","david-cutcliffe","David Cutcliffe","Head Coach","White"
"1658","Ole Miss",2004,"David Cutcliffe","david-cutcliffe","David Cutcliffe","Head Coach","White"
"1659","Ole Miss",2005,"Ed Orgeron","ed-orgeron","Ed Orgeron","Head Coach/Defensive Coordinator","White"
"1660","Ole Miss",2006,"Ed Orgeron","ed-orgeron","Ed Orgeron","Head Coach/Defensive Coordinator","White"
"1661","Ole Miss",2007,"Ed Orgeron","ed-orgeron","Ed Orgeron","Head Coach","White"
"1662","Ole Miss",2008,"Houston Nutt","houston-nutt","Houston Nutt","Head Coach","White"
"1663","Ole Miss",2009,"Houston Nutt","houston-nutt","Houston Nutt","Head Coach","White"
"1664","Ole Miss",2010,"Houston Nutt","houston-nutt","Houston Nutt","Head Coach","White"
"1665","Ole Miss",2011,"Houston Nutt","houston-nutt","Houston Nutt","Head Coach","White"
"1666","Ole Miss",2012,"Hugh Freeze","hugh-freeze","Hugh Freeze","Head Coach","White"
"1667","Ole Miss",2013,"Hugh Freeze","hugh-freeze","Hugh Freeze","Head Coach","White"
"1668","Ole Miss",2014,"Hugh Freeze","hugh-freeze","Hugh Freeze","Head Coach","White"
"1669","Ole Miss",2015,"Hugh Freeze","hugh-freeze","Hugh Freeze","Head Coach","White"
"1670","Ole Miss",2016,"Hugh Freeze","hugh-freeze","Hugh Freeze","Head Coach","White"
"1671","Ole Miss",2017,"Matt Luke","matt-luke","Matt Luke","Head Coach","White"
"1672","Ole Miss",2018,"Matt Luke","matt-luke","Matt Luke","Head Coach","White"
"1673","Ole Miss",2019,"Matt Luke","matt-luke","Matt Luke","Head Coach","White"
"1674","Ole Miss",2020,"Lane Kiffin","lane-kiffin","Lane Kiffin","Head Coach","White"
"1675","Ole Miss",2021,"Lane Kiffin","lane-kiffin","Lane Kiffin","Head Coach","White"
"1676","Oregon",2000,"Mike Bellotti","mike-bellotti","Mike Bellotti","Head Coach","White"
"1677","Oregon",2001,"Mike Bellotti","mike-bellotti","Mike Bellotti","Head Coach","White"
"1678","Oregon",2002,"Mike Bellotti","mike-bellotti","Mike Bellotti","Head Coach","White"
"1679","Oregon",2003,"Mike Bellotti","mike-bellotti","Mike Bellotti","Head Coach","White"
"1680","Oregon",2004,"Mike Bellotti","mike-bellotti","Mike Bellotti","Head Coach","White"
"1681","Oregon",2005,"Mike Bellotti","mike-bellotti","Mike Bellotti","Head Coach","White"
"1682","Oregon",2006,"Mike Bellotti","mike-bellotti","Mike Bellotti","Head Coach","White"
"1683","Oregon",2007,"Mike Bellotti","mike-bellotti","Mike Bellotti","Head Coach","White"
"1684","Oregon",2008,"Mike Bellotti","mike-bellotti","Mike Bellotti","Head Coach","White"
"1685","Oregon",2009,"Chip Kelly","chip-kelly","Chip Kelly","Head Coach","White"
"1686","Oregon",2010,"Chip Kelly","chip-kelly","Chip Kelly","Head Coach","White"
"1687","Oregon",2011,"Chip Kelly","chip-kelly","Chip Kelly","Head Coach","White"
"1688","Oregon",2012,"Chip Kelly","chip-kelly","Chip Kelly","Head Coach","White"
"1689","Oregon",2013,"Mark Helfrich","mark-helfrich","Mark Helfrich","Head Coach","White"
"1690","Oregon",2014,"Mark Helfrich","mark-helfrich","Mark Helfrich","Head Coach","White"
"1691","Oregon",2015,"Mark Helfrich","mark-helfrich","Mark Helfrich","Head Coach","White"
"1692","Oregon",2016,"Mark Helfrich","mark-helfrich","Mark Helfrich","Head Coach","White"
"1693","Oregon",2017,"Willie Taggart","willie-taggart","Willie Taggart","Head Coach","Black"
"1694","Oregon",2018,"Mario Cristobal","mario-cristobal","Mario Cristobal","Head Coach","Other"
"1695","Oregon",2019,"Mario Cristobal","mario-cristobal","Mario Cristobal","Head Coach","Other"
"1696","Oregon",2020,"Mario Cristobal","mario-cristobal","Mario Cristobal","Head Coach","Other"
"1697","Oregon",2021,"Mario Cristobal","mario-cristobal","Mario Cristobal","Head Coach","Other"
"1698","Oregon State",2000,"Dennis Erickson","dennis-erickson","Dennis Erickson","Head Coach","White"
"1699","Oregon State",2001,"Dennis Erickson","dennis-erickson","Dennis Erickson","Head Coach","White"
"1700","Oregon State",2002,"Dennis Erickson","dennis-erickson","Dennis Erickson","Head Coach","White"
"1701","Oregon State",2003,"Mike Riley","mike-riley","Mike Riley","Head Coach","White"
"1702","Oregon State",2004,"Mike Riley","mike-riley","Mike Riley","Head Coach","White"
"1703","Oregon State",2005,"Mike Riley","mike-riley","Mike Riley","Head Coach","White"
"1704","Oregon State",2006,"Mike Riley","mike-riley","Mike Riley","Head Coach","White"
"1705","Oregon State",2007,"Mike Riley","mike-riley","Mike Riley","Head Coach","White"
"1706","Oregon State",2008,"Mike Riley","mike-riley","Mike Riley","Head Coach","White"
"1707","Oregon State",2009,"Mike Riley","mike-riley","Mike Riley","Head Coach","White"
"1708","Oregon State",2010,"Mike Riley","mike-riley","Mike Riley","Head Coach","White"
"1709","Oregon State",2011,"Mike Riley","mike-riley","Mike Riley","Head Coach","White"
"1710","Oregon State",2012,"Mike Riley","mike-riley","Mike Riley","Head Coach","White"
"1711","Oregon State",2013,"Mike Riley","mike-riley","Mike Riley","Head Coach","White"
"1712","Oregon State",2014,"Mike Riley","mike-riley","Mike Riley","Head Coach","White"
"1713","Oregon State",2015,"Gary Andersen","gary-anderson","Gary Andersen","Head Coach","White"
"1714","Oregon State",2016,"Gary Andersen","gary-anderson","Gary Andersen","Head Coach","White"
"1715","Oregon State",2017,"Gary Andersen","gary-anderson","Gary Andersen","Head Coach","White"
"1716","Oregon State",2018,"Jonathan Smith","jonathan-smith","Jonathan Smith","Head Coach","White"
"1717","Oregon State",2019,"Jonathan Smith","jonathan-smith","Jonathan Smith","Head Coach","White"
"1718","Oregon State",2020,"Jonathan Smith","jonathan-smith","Jonathan Smith","Head Coach","White"
"1719","Oregon State",2021,"Jonathan Smith","jonathan-smith","Jonathan Smith","Head Coach","White"
"1720","Penn State",2000,"Joe Paterno","joe-paterno","Joe Paterno","Head Coach","White"
"1721","Penn State",2001,"Joe Paterno","joe-paterno","Joe Paterno","Head Coach","White"
"1722","Penn State",2002,"Joe Paterno","joe-paterno","Joe Paterno","Head Coach","White"
"1723","Penn State",2003,"Joe Paterno","joe-paterno","Joe Paterno","Head Coach","White"
"1724","Penn State",2004,"Joe Paterno","joe-paterno","Joe Paterno","Head Coach","White"
"1725","Penn State",2005,"Joe Paterno","joe-paterno","Joe Paterno","Head Coach","White"
"1726","Penn State",2006,"Joe Paterno","joe-paterno","Joe Paterno","Head Coach","White"
"1727","Penn State",2007,"Joe Paterno","joe-paterno","Joe Paterno","Head Coach","White"
"1728","Penn State",2008,"Joe Paterno","joe-paterno","Joe Paterno","Head Coach","White"
"1729","Penn State",2009,"Joe Paterno","joe-paterno","Joe Paterno","Head Coach","White"
"1730","Penn State",2010,"Joe Paterno","joe-paterno","Joe Paterno","Head Coach","White"
"1731","Penn State",2011,"Joe Paterno","joe-paterno","Joe Paterno","Head Coach","White"
"1732","Penn State",2012,"Bill O'Brien","bill-obrien","Bill O'Brien","Head Coach/Offensive Coordinator","White"
"1733","Penn State",2013,"Bill O'Brien","bill-obrien","Bill O'Brien","Head Coach/Offensive Coordinator","White"
"1734","Penn State",2014,"James Franklin","james-franklin","James Franklin","Head Coach","Black"
"1735","Penn State",2015,"James Franklin","james-franklin","James Franklin","Head Coach","Black"
"1736","Penn State",2016,"James Franklin","james-franklin","James Franklin","Head Coach","Black"
"1737","Penn State",2017,"James Franklin","james-franklin","James Franklin","Head Coach","Black"
"1738","Penn State",2018,"James Franklin","james-franklin","James Franklin","Head Coach","Black"
"1739","Penn State",2019,"James Franklin","james-franklin","James Franklin","Head Coach","Black"
"1740","Penn State",2020,"James Franklin","james-franklin","James Franklin","Head Coach","Black"
"1741","Penn State",2021,"James Franklin","james-franklin","James Franklin","Head Coach","Black"
"1742","Pittsburgh",2000,"Walt Harris","walt-harris","Walt Harris","Head Coach","White"
"1743","Pittsburgh",2001,"Walt Harris","walt-harris","Walt Harris","Head Coach","White"
"1744","Pittsburgh",2002,"Walt Harris","walt-harris","Walt Harris","Head Coach","White"
"1745","Pittsburgh",2003,"Walt Harris","walt-harris","Walt Harris","Head Coach","White"
"1746","Pittsburgh",2004,"Walt Harris","walt-harris","Walt Harris","Head Coach/Offensive Coordinator","White"
"1747","Pittsburgh",2005,"Dave Wannstedt","dave-wannstedt","Dave Wannstedt","Head Coach","White"
"1748","Pittsburgh",2006,"Dave Wannstedt","dave-wannstedt","Dave Wannstedt","Head Coach","White"
"1749","Pittsburgh",2007,"Dave Wannstedt","dave-wannstedt","Dave Wannstedt","Head Coach","White"
"1750","Pittsburgh",2008,"Dave Wannstedt","dave-wannstedt","Dave Wannstedt","Head Coach","White"
"1751","Pittsburgh",2009,"Dave Wannstedt","dave-wannstedt","Dave Wannstedt","Head Coach","White"
"1752","Pittsburgh",2010,"Dave Wannstedt","dave-wannstedt","Dave Wannstedt","Head Coach","White"
"1753","Pittsburgh",2011,"Todd Graham","todd-graham","Todd Graham","Head Coach","White"
"1754","Pittsburgh",2012,"Paul Chryst","paul-chryst","Paul Chryst","Head Coach","White"
"1755","Pittsburgh",2013,"Paul Chryst","paul-chryst","Paul Chryst","Head Coach","White"
"1756","Pittsburgh",2014,"Paul Chryst","paul-chryst","Paul Chryst","Head Coach/Quarterbacks Coach","White"
"1757","Pittsburgh",2015,"Pat Narduzzi","pat-narduzzi","Pat Narduzzi","Head Coach","White"
"1758","Pittsburgh",2016,"Pat Narduzzi","pat-narduzzi","Pat Narduzzi","Head Coach","White"
"1759","Pittsburgh",2017,"Pat Narduzzi","pat-narduzzi","Pat Narduzzi","Head Coach","White"
"1760","Pittsburgh",2018,"Pat Narduzzi","pat-narduzzi","Pat Narduzzi","Head Coach","White"
"1761","Pittsburgh",2019,"Pat Narduzzi","pat-narduzzi","Pat Narduzzi","Head Coach","White"
"1762","Pittsburgh",2020,"Pat Narduzzi","pat-narduzzi","Pat Narduzzi","Head Coach","White"
"1763","Pittsburgh",2021,"Pat Narduzzi","pat-narduzzi","Pat Narduzzi","Head Coach","White"
"1764","Purdue",2000,"Joe Tiller","joe-tiller","Joe Tiller","Head Coach","White"
"1765","Purdue",2001,"Joe Tiller","joe-tiller","Joe Tiller","Head Coach","White"
"1766","Purdue",2002,"Joe Tiller","joe-tiller","Joe Tiller","Head Coach","White"
"1767","Purdue",2003,"Joe Tiller","joe-tiller","Joe Tiller","Head Coach","White"
"1768","Purdue",2004,"Joe Tiller","joe-tiller","Joe Tiller","Head Coach","White"
"1769","Purdue",2005,"Joe Tiller","joe-tiller","Joe Tiller","Head Coach","White"
"1770","Purdue",2006,"Joe Tiller","joe-tiller","Joe Tiller","Head Coach","White"
"1771","Purdue",2007,"Joe Tiller","joe-tiller","Joe Tiller","Head Coach","White"
"1772","Purdue",2008,"Joe Tiller","joe-tiller","Joe Tiller","Head Coach","White"
"1773","Purdue",2009,"Danny Hope","danny-hope","Danny Hope","Head Coach","White"
"1774","Purdue",2010,"Danny Hope","danny-hope","Danny Hope","Head Coach","White"
"1775","Purdue",2011,"Danny Hope","danny-hope","Danny Hope","Head Coach","White"
"1776","Purdue",2012,"Danny Hope","danny-hope","Danny Hope","Head Coach","White"
"1777","Purdue",2013,"Darrell Hazell","darrell-hazell","Darrell Hazell","Head Coach","Black"
"1778","Purdue",2014,"Darrell Hazell","darrell-hazell","Darrell Hazell","Head Coach","Black"
"1779","Purdue",2015,"Darrell Hazell","darrell-hazell","Darrell Hazell","Head Coach","Black"
"1780","Purdue",2016,"Darrell Hazell","darrell-hazell","Darrell Hazell","Head Coach","Black"
"1781","Purdue",2017,"Jeff Brohm","jeff-brohm","Jeff Brohm","Head Coach","White"
"1782","Purdue",2018,"Jeff Brohm","jeff-brohm","Jeff Brohm","Head Coach","White"
"1783","Purdue",2019,"Jeff Brohm","jeff-brohm","Jeff Brohm","Head Coach","White"
"1784","Purdue",2020,"Jeff Brohm","jeff-brohm","Jeff Brohm","Head Coach","White"
"1785","Purdue",2021,"Jeff Brohm","jeff-brohm","Jeff Brohm","Head Coach","White"
"1786","Rice",2000,"Ken Hatfield","ken-hatfield","Ken Hatfield","Head Coach","White"
"1787","Rice",2001,"Ken Hatfield","ken-hatfield","Ken Hatfield","Head Coach","White"
"1788","Rice",2002,"Ken Hatfield","ken-hatfield","Ken Hatfield","Head Coach","White"
"1789","Rice",2003,"Ken Hatfield","ken-hatfield","Ken Hatfield","Head Coach","White"
"1790","Rice",2004,"Ken Hatfield","ken-hatfield","Ken Hatfield","Head Coach","White"
"1791","Rice",2005,"Ken Hatfield","ken-hatfield","Ken Hatfield","Head Coach","White"
"1792","Rice",2006,"Todd Graham","todd-graham","Todd Graham","Head Coach","White"
"1793","Rice",2007,"David Bailiff","david-bailiff","David Bailiff","Head Coach","White"
"1794","Rice",2008,"David Bailiff","david-bailiff","David Bailiff","Head Coach","White"
"1795","Rice",2009,"David Bailiff","david-bailiff","David Bailiff","Head Coach","White"
"1796","Rice",2010,"David Bailiff","david-bailiff","David Bailiff","Head Coach","White"
"1797","Rice",2011,"David Bailiff","david-bailiff","David Bailiff","Head Coach","White"
"1798","Rice",2012,"David Bailiff","david-bailiff","David Bailiff","Head Coach","White"
"1799","Rice",2013,"David Bailiff","david-bailiff","David Bailiff","Head Coach","White"
"1800","Rice",2014,"David Bailiff","david-bailiff","David Bailiff","Head Coach","White"
"1801","Rice",2015,"David Bailiff","david-bailiff","David Bailiff","Head Coach","White"
"1802","Rice",2016,"David Bailiff","david-bailiff","David Bailiff","Head Coach","White"
"1803","Rice",2017,"David Bailiff","david-bailiff","David Bailiff","Head Coach","White"
"1804","Rice",2018,"Mike Bloomgren","mike-bloomgren","Mike Bloomgren","Head Coach","White"
"1805","Rice",2019,"Mike Bloomgren","mike-bloomgren","Mike Bloomgren","Head Coach","White"
"1806","Rice",2020,"Mike Bloomgren","mike-bloomgren","Mike Bloomgren","Head Coach","White"
"1807","Rice",2021,"Mike Bloomgren","mike-bloomgren","Mike Bloomgren","Head Coach","White"
"1808","Rutgers",2000,"Terry Shea","terry-shea","Terry Shea","Head Coach","White"
"1809","Rutgers",2001,"Greg Schiano","greg-schiano","Greg Schiano","Head Coach","White"
"1810","Rutgers",2002,"Greg Schiano","greg-schiano","Greg Schiano","Head Coach","White"
"1811","Rutgers",2003,"Greg Schiano","greg-schiano","Greg Schiano","Head Coach","White"
"1812","Rutgers",2004,"Greg Schiano","greg-schiano","Greg Schiano","Head Coach","White"
"1813","Rutgers",2005,"Greg Schiano","greg-schiano","Greg Schiano","Head Coach","White"
"1814","Rutgers",2006,"Greg Schiano","greg-schiano","Greg Schiano","Head Coach","White"
"1815","Rutgers",2007,"Greg Schiano","greg-schiano","Greg Schiano","Head Coach","White"
"1816","Rutgers",2008,"Greg Schiano","greg-schiano","Greg Schiano","Head Coach","White"
"1817","Rutgers",2009,"Greg Schiano","greg-schiano","Greg Schiano","Head Coach","White"
"1818","Rutgers",2010,"Greg Schiano","greg-schiano","Greg Schiano","Head Coach","White"
"1819","Rutgers",2011,"Greg Schiano","greg-schiano","Greg Schiano","Head Coach","White"
"1820","Rutgers",2012,"Kyle Flood","kyle-flood","Kyle Flood","Head Coach","White"
"1821","Rutgers",2013,"Kyle Flood","kyle-flood","Kyle Flood","Head Coach","White"
"1822","Rutgers",2014,"Kyle Flood","kyle-flood","Kyle Flood","Head Coach","White"
"1823","Rutgers",2015,"Kyle Flood","kyle-flood","Kyle Flood","Head Coach","White"
"1824","Rutgers",2016,"Chris Ash","chris-ash","Chris Ash","Head Coach","White"
"1825","Rutgers",2017,"Chris Ash","chris-ash","Chris Ash","Head Coach","White"
"1826","Rutgers",2018,"Chris Ash","chris-ash","Chris Ash","Head Coach","White"
"1827","Rutgers",2019,"Chris Ash","chris-ash","Chris Ash","Head Coach","White"
"1828","Rutgers",2020,"Greg Schiano","greg-schiano","Greg Schiano","Head Coach","White"
"1829","Rutgers",2021,"Greg Schiano","greg-schiano","Greg Schiano","Head Coach","White"
"1830","San Diego State",2000,"Ted Tollner","ted-tollner","Ted Tollner","Head Coach","White"
"1831","San Diego State",2001,"Ted Tollner","ted-tollner","Ted Tollner","Head Coach","White"
"1832","San Diego State",2002,"Tom Craft","tom-craft","Tom Craft","Head Coach/Offensive Coordinator","White"
"1833","San Diego State",2003,"Tom Craft","tom-craft","Tom Craft","Head Coach/Offensive Coordinator","White"
"1834","San Diego State",2004,"Tom Craft","tom-craft","Tom Craft","Head Coach/Offensive Coordinator","White"
"1835","San Diego State",2005,"Tom Craft","tom-craft","Tom Craft","Head Coach/Offensive Coordinator","White"
"1836","San Diego State",2006,"Chuck Long","chuck-long","Chuck Long","Head Coach","White"
"1837","San Diego State",2007,"Chuck Long","chuck-long","Chuck Long","Head Coach","White"
"1838","San Diego State",2008,"Chuck Long","chuck-long","Chuck Long","Head Coach","White"
"1839","San Diego State",2009,"Brady Hoke","brady-hoke","Brady Hoke","Head Coach","White"
"1840","San Diego State",2010,"Brady Hoke","brady-hoke","Brady Hoke","Head Coach","White"
"1841","San Diego State",2011,"Rocky Long","rocky-long","Rocky Long","Head Coach/Defensive Coordinator","White"
"1842","San Diego State",2012,"Rocky Long","rocky-long","Rocky Long","Head Coach/Defensive Coordinator","White"
"1843","San Diego State",2013,"Rocky Long","rocky-long","Rocky Long","Head Coach/Defensive Coordinator","White"
"1844","San Diego State",2014,"Rocky Long","rocky-long","Rocky Long","Head Coach/Defensive Coordinator","White"
"1845","San Diego State",2015,"Rocky Long","rocky-long","Rocky Long","Head Coach/Defensive Coordinator","White"
"1846","San Diego State",2016,"Rocky Long","rocky-long","Rocky Long","Head Coach/Defensive Coordinator","White"
"1847","San Diego State",2017,"Rocky Long","rocky-long","Rocky Long","Head Coach","White"
"1848","San Diego State",2018,"Rocky Long","rocky-long","Rocky Long","Head Coach","White"
"1849","San Diego State",2019,"Rocky Long","rocky-long","Rocky Long","Head Coach","White"
